country,year,suicides_no,population,suicides/100k pop,HDI for year,gdp_for_year ($),gdp_per_capita ($)
Ireland,2005,2,77704,2.57,895,211.650.764.830,55213
Ireland,2005,2,285659,0.7,895,211.650.764.830,55213
Ireland,2005,1,270266,0.37,895,211.650.764.830,55213
Ireland,2006,87,321007,27.1,,232.085.535.065,58941
Ireland,2006,86,366739,23.45,,232.085.535.065,58941
Ireland,2006,125,577782,21.63,,232.085.535.065,58941
Ireland,2006,61,332939,18.32,,232.085.535.065,58941
Ireland,2006,11,79660,13.81,,232.085.535.065,58941
Ireland,2006,18,336664,5.35,,232.085.535.065,58941
Ireland,2006,30,567465,5.29,,232.085.535.065,58941
Ireland,2006,16,311725,5.13,,232.085.535.065,58941
Ireland,2006,12,355700,3.37,,232.085.535.065,58941
Ireland,2006,2,125700,1.59,,232.085.535.065,58941
Ireland,2006,2,273709,0.73,,232.085.535.065,58941
Ireland,2006,2,288488,0.69,,232.085.535.065,58941
Ireland,2007,76,320350,23.72,,269.917.519.847,67032
Ireland,2007,91,387302,23.5,,269.917.519.847,67032
Ireland,2007,119,590396,20.16,,269.917.519.847,67032
Ireland,2007,61,338808,18,,269.917.519.847,67032
Ireland,2007,8,81128,9.86,,269.917.519.847,67032
Ireland,2007,45,579555,7.76,,269.917.519.847,67032
Ireland,2007,19,375744,5.06,,269.917.519.847,67032
Ireland,2007,15,313405,4.79,,269.917.519.847,67032
Ireland,2007,13,341816,3.8,,269.917.519.847,67032
Ireland,2007,7,292637,2.39,,269.917.519.847,67032
Ireland,2007,3,126722,2.37,,269.917.519.847,67032
Ireland,2007,1,278844,0.36,,269.917.519.847,67032
Ireland,2008,100,394740,25.33,,275.020.023.436,67173
Ireland,2008,142,602168,23.58,,275.020.023.436,67173
Ireland,2008,69,310260,22.24,,275.020.023.436,67173
Ireland,2008,66,348515,18.94,,275.020.023.436,67173
Ireland,2008,25,307663,8.13,,275.020.023.436,67173
Ireland,2008,46,593336,7.75,,275.020.023.436,67173
Ireland,2008,27,352281,7.66,,275.020.023.436,67173
Ireland,2008,6,83406,7.19,,275.020.023.436,67173
Ireland,2008,18,388880,4.63,,275.020.023.436,67173
Ireland,2008,4,128630,3.11,,275.020.023.436,67173
Ireland,2008,3,298953,1,,275.020.023.436,67173
Ireland,2008,0,285360,0,,275.020.023.436,67173
Ireland,2009,112,390586,28.67,,236.311.336.482,57390
Ireland,2009,158,611460,25.84,,236.311.336.482,57390
Ireland,2009,70,290474,24.1,,236.311.336.482,57390
Ireland,2009,74,358381,20.65,,236.311.336.482,57390
Ireland,2009,27,394145,6.85,,236.311.336.482,57390
Ireland,2009,20,292951,6.83,,236.311.336.482,57390
Ireland,2009,23,362941,6.34,,236.311.336.482,57390
Ireland,2009,5,86239,5.8,,236.311.336.482,57390
Ireland,2009,33,604133,5.46,,236.311.336.482,57390
Ireland,2009,3,305241,0.98,,236.311.336.482,57390
Ireland,2009,1,130243,0.77,,236.311.336.482,57390
Ireland,2009,1,290873,0.34,,236.311.336.482,57390
Ireland,2010,166,644763,25.75,908,221.951.354.762,52042
Ireland,2010,67,301996,22.19,908,221.951.354.762,52042
Ireland,2010,75,391033,19.18,908,221.951.354.762,52042
Ireland,2010,66,388038,17.01,908,221.951.354.762,52042
Ireland,2010,9,87646,10.27,908,221.951.354.762,52042
Ireland,2010,25,394633,6.33,908,221.951.354.762,52042
Ireland,2010,38,638166,5.95,908,221.951.354.762,52042
Ireland,2010,19,397846,4.78,908,221.951.354.762,52042
Ireland,2010,11,296543,3.71,908,221.951.354.762,52042
Ireland,2010,4,128216,3.12,908,221.951.354.762,52042
Ireland,2010,3,290321,1.03,908,221.951.354.762,52042
Ireland,2010,3,305656,0.98,908,221.951.354.762,52042
Ireland,2011,191,635771,30.04,909,239.018.536.582,56655
Ireland,2011,100,369966,27.03,909,239.018.536.582,56655
Ireland,2011,78,292307,26.68,909,239.018.536.582,56655
Ireland,2011,78,379505,20.55,909,239.018.536.582,56655
Ireland,2011,11,93030,11.82,909,239.018.536.582,56655
Ireland,2011,27,386278,6.99,909,239.018.536.582,56655
Ireland,2011,38,634499,5.99,909,239.018.536.582,56655
Ireland,2011,16,287304,5.57,909,239.018.536.582,56655
Ireland,2011,15,383177,3.91,909,239.018.536.582,56655
Ireland,2011,0,302715,0,909,239.018.536.582,56655
Ireland,2011,0,136335,0,909,239.018.536.582,56655
Ireland,2011,0,317962,0,909,239.018.536.582,56655
Ireland,2012,192,641319,29.94,0.91,225.571.853.194,53443
Ireland,2012,89,354740,25.09,0.91,225.571.853.194,53443
Ireland,2012,89,388705,22.9,0.91,225.571.853.194,53443
Ireland,2012,59,279882,21.08,0.91,225.571.853.194,53443
Ireland,2012,14,96459,14.51,0.91,225.571.853.194,53443
Ireland,2012,42,645023,6.51,0.91,225.571.853.194,53443
Ireland,2012,16,273610,5.85,0.91,225.571.853.194,53443
Ireland,2012,20,378732,5.28,0.91,225.571.853.194,53443
Ireland,2012,15,393497,3.81,0.91,225.571.853.194,53443
Ireland,2012,2,138663,1.44,0.91,225.571.853.194,53443
Ireland,2012,3,322478,0.93,0.91,225.571.853.194,53443
Ireland,2012,1,307698,0.32,0.91,225.571.853.194,53443
Ireland,2013,169,648165,26.07,912,239.389.340.720,56628
Ireland,2013,102,397875,25.64,912,239.389.340.720,56628
Ireland,2013,68,341171,19.93,912,239.389.340.720,56628
Ireland,2013,44,273178,16.11,912,239.389.340.720,56628
Ireland,2013,24,366261,6.55,912,239.389.340.720,56628
Ireland,2013,42,653648,6.43,912,239.389.340.720,56628
Ireland,2013,6,99538,6.03,912,239.389.340.720,56628
Ireland,2013,18,404503,4.45,912,239.389.340.720,56628
Ireland,2013,9,260127,3.46,912,239.389.340.720,56628
Ireland,2013,3,140976,2.13,912,239.389.340.720,56628
Ireland,2013,2,327603,0.61,912,239.389.340.720,56628
Ireland,2013,0,314333,0,912,239.389.340.720,56628
Ireland,2014,165,675986,24.41,916,258.099.014.042,59634
Ireland,2014,80,337977,23.67,916,258.099.014.042,59634
Ireland,2014,63,267635,23.54,916,258.099.014.042,59634
Ireland,2014,81,421555,19.21,916,258.099.014.042,59634
Ireland,2014,8,103238,7.75,916,258.099.014.042,59634
Ireland,2014,39,678830,5.75,916,258.099.014.042,59634
Ireland,2014,20,353379,5.66,916,258.099.014.042,59634
Ireland,2014,11,261032,4.21,916,258.099.014.042,59634
Ireland,2014,15,432815,3.47,916,258.099.014.042,59634
Ireland,2014,2,141441,1.41,916,258.099.014.042,59634
Ireland,2014,2,335330,0.6,916,258.099.014.042,59634
Ireland,2014,0,318825,0,916,258.099.014.042,59634
Israel,1985,24,66600,36.04,768,27.493.591.484,7325
Israel,1985,48,249100,19.27,768,27.493.591.484,7325
Israel,1985,10,75500,13.25,768,27.493.591.484,7325
Israel,1985,41,396400,10.34,768,27.493.591.484,7325
Israel,1985,28,290900,9.63,768,27.493.591.484,7325
Israel,1985,27,324000,8.33,768,27.493.591.484,7325
Israel,1985,19,368300,5.16,768,27.493.591.484,7325
Israel,1985,19,412800,4.6,768,27.493.591.484,7325
Israel,1985,11,324700,3.39,768,27.493.591.484,7325
Israel,1985,7,346200,2.02,768,27.493.591.484,7325
Israel,1985,0,437800,0,768,27.493.591.484,7325
Israel,1985,0,461200,0,768,27.493.591.484,7325
Israel,1986,28,70300,39.83,,34.083.532.195,8938
Israel,1986,56,248200,22.56,,34.083.532.195,8938
Israel,1986,14,79800,17.54,,34.083.532.195,8938
Israel,1986,47,411300,11.43,,34.083.532.195,8938
Israel,1986,32,291700,10.97,,34.083.532.195,8938
Israel,1986,25,323600,7.73,,34.083.532.195,8938
Israel,1986,25,376700,6.64,,34.083.532.195,8938
Israel,1986,22,426900,5.15,,34.083.532.195,8938
Israel,1986,16,354800,4.51,,34.083.532.195,8938
Israel,1986,12,324100,3.7,,34.083.532.195,8938
Israel,1986,1,464900,0.22,,34.083.532.195,8938
Israel,1986,0,441200,0,,34.083.532.195,8938
Israel,1987,32,73000,43.84,,40.946.424.370,10558
Israel,1987,57,248000,22.98,,40.946.424.370,10558
Israel,1987,18,83500,21.56,,40.946.424.370,10558
Israel,1987,45,427100,10.54,,40.946.424.370,10558
Israel,1987,33,323100,10.21,,40.946.424.370,10558
Israel,1987,24,293000,8.19,,40.946.424.370,10558
Israel,1987,26,386400,6.73,,40.946.424.370,10558
Israel,1987,13,323100,4.02,,40.946.424.370,10558
Israel,1987,16,441800,3.62,,40.946.424.370,10558
Israel,1987,7,364500,1.92,,40.946.424.370,10558
Israel,1987,0,445200,0,,40.946.424.370,10558
Israel,1987,0,469400,0,,40.946.424.370,10558
Israel,1988,23,75200,30.59,,50.078.767.903,12687
Israel,1988,51,248700,20.51,,50.078.767.903,12687
Israel,1988,14,88100,15.89,,50.078.767.903,12687
Israel,1988,62,442600,14.01,,50.078.767.903,12687
Israel,1988,41,323900,12.66,,50.078.767.903,12687
Israel,1988,30,293400,10.22,,50.078.767.903,12687
Israel,1988,36,395700,9.1,,50.078.767.903,12687
Israel,1988,29,456800,6.35,,50.078.767.903,12687
Israel,1988,8,322600,2.48,,50.078.767.903,12687
Israel,1988,8,374200,2.14,,50.078.767.903,12687
Israel,1988,1,475400,0.21,,50.078.767.903,12687
Israel,1988,0,450700,0,,50.078.767.903,12687
Israel,1989,45,77500,58.06,,49.881.433.991,12405
Israel,1989,71,249800,28.42,,49.881.433.991,12405
Israel,1989,25,92500,27.03,,49.881.433.991,12405
Israel,1989,62,458000,13.54,,49.881.433.991,12405
Israel,1989,43,326800,13.16,,49.881.433.991,12405
Israel,1989,33,293900,11.23,,49.881.433.991,12405
Israel,1989,25,405300,6.17,,49.881.433.991,12405
Israel,1989,17,324000,5.25,,49.881.433.991,12405
Israel,1989,14,384600,3.64,,49.881.433.991,12405
Israel,1989,15,472000,3.18,,49.881.433.991,12405
Israel,1989,2,481100,0.42,,49.881.433.991,12405
Israel,1989,1,455600,0.22,,49.881.433.991,12405
Israel,1990,29,80000,36.25,785,58.986.997.917,14193
Israel,1990,52,256800,20.25,785,58.986.997.917,14193
Israel,1990,48,336200,14.28,785,58.986.997.917,14193
Israel,1990,61,481600,12.67,785,58.986.997.917,14193
Israel,1990,12,98300,12.21,785,58.986.997.917,14193
Israel,1990,23,303300,7.58,785,58.986.997.917,14193
Israel,1990,28,418200,6.7,785,58.986.997.917,14193
Israel,1990,22,495800,4.44,785,58.986.997.917,14193
Israel,1990,14,332700,4.21,785,58.986.997.917,14193
Israel,1990,13,399100,3.26,785,58.986.997.917,14193
Israel,1990,2,490200,0.41,785,58.986.997.917,14193
Israel,1990,0,463900,0,785,58.986.997.917,14193
Israel,1991,35,83600,41.87,,67.530.220.219,15267
Israel,1991,60,275600,21.77,,67.530.220.219,15267
Israel,1991,20,105900,18.89,,67.530.220.219,15267
Israel,1991,74,521300,14.2,,67.530.220.219,15267
Israel,1991,41,355600,11.53,,67.530.220.219,15267
Israel,1991,49,443300,11.05,,67.530.220.219,15267
Israel,1991,32,328400,9.74,,67.530.220.219,15267
Israel,1991,27,538000,5.02,,67.530.220.219,15267
Israel,1991,9,351700,2.56,,67.530.220.219,15267
Israel,1991,9,425100,2.12,,67.530.220.219,15267
Israel,1991,3,511100,0.59,,67.530.220.219,15267
Israel,1991,0,483600,0,,67.530.220.219,15267
Israel,1992,27,84400,31.99,,75.575.902.932,16469
Israel,1992,77,288500,26.69,,75.575.902.932,16469
Israel,1992,74,546900,13.53,,75.575.902.932,16469
Israel,1992,14,109700,12.76,,75.575.902.932,16469
Israel,1992,54,462200,11.68,,75.575.902.932,16469
Israel,1992,42,365400,11.49,,75.575.902.932,16469
Israel,1992,36,345800,10.41,,75.575.902.932,16469
Israel,1992,17,361000,4.71,,75.575.902.932,16469
Israel,1992,24,565600,4.24,,75.575.902.932,16469
Israel,1992,11,443600,2.48,,75.575.902.932,16469
Israel,1992,4,521600,0.77,,75.575.902.932,16469
Israel,1992,1,494200,0.2,,75.575.902.932,16469
Israel,1993,38,84700,44.86,,75.954.641.355,16102
Israel,1993,64,298600,21.43,,75.954.641.355,16102
Israel,1993,18,112500,16,,75.954.641.355,16102
Israel,1993,47,372900,12.6,,75.954.641.355,16102
Israel,1993,69,566800,12.17,,75.954.641.355,16102
Israel,1993,54,476800,11.33,,75.954.641.355,16102
Israel,1993,31,358900,8.64,,75.954.641.355,16102
Israel,1993,29,586700,4.94,,75.954.641.355,16102
Israel,1993,13,368000,3.53,,75.954.641.355,16102
Israel,1993,7,457700,1.53,,75.954.641.355,16102
Israel,1993,1,503000,0.2,,75.954.641.355,16102
Israel,1993,0,530400,0,,75.954.641.355,16102
Israel,1994,39,86000,45.35,,86.307.135.997,17814
Israel,1994,29,116500,24.89,,86.307.135.997,17814
Israel,1994,56,307700,18.2,,86.307.135.997,17814
Israel,1994,97,586200,16.55,,86.307.135.997,17814
Israel,1994,52,382000,13.61,,86.307.135.997,17814
Israel,1994,57,489500,11.64,,86.307.135.997,17814
Israel,1994,32,370200,8.64,,86.307.135.997,17814
Israel,1994,16,376500,4.25,,86.307.135.997,17814
Israel,1994,25,608200,4.11,,86.307.135.997,17814
Israel,1994,8,469900,1.7,,86.307.135.997,17814
Israel,1994,3,540100,0.56,,86.307.135.997,17814
Israel,1994,2,512100,0.39,,86.307.135.997,17814
Israel,1995,33,88800,37.16,817,100.343.219.507,20159
Israel,1995,27,121800,22.17,817,100.343.219.507,20159
Israel,1995,63,314800,20.01,817,100.343.219.507,20159
Israel,1995,72,607200,11.86,817,100.343.219.507,20159
Israel,1995,49,501600,9.77,817,100.343.219.507,20159
Israel,1995,38,393300,9.66,817,100.343.219.507,20159
Israel,1995,28,379500,7.38,817,100.343.219.507,20159
Israel,1995,20,481200,4.16,817,100.343.219.507,20159
Israel,1995,22,631000,3.49,817,100.343.219.507,20159
Israel,1995,4,387100,1.03,817,100.343.219.507,20159
Israel,1995,3,549800,0.55,817,100.343.219.507,20159
Israel,1995,1,521600,0.19,817,100.343.219.507,20159
Israel,1996,39,96200,40.54,,109.957.321.960,21545
Israel,1996,50,325900,15.34,,109.957.321.960,21545
Israel,1996,20,130600,15.31,,109.957.321.960,21545
Israel,1996,38,390300,9.74,,109.957.321.960,21545
Israel,1996,57,625600,9.11,,109.957.321.960,21545
Israel,1996,44,512900,8.58,,109.957.321.960,21545
Israel,1996,16,395400,4.05,,109.957.321.960,21545
Israel,1996,21,659200,3.19,,109.957.321.960,21545
Israel,1996,9,394500,2.28,,109.957.321.960,21545
Israel,1996,9,490500,1.83,,109.957.321.960,21545
Israel,1996,3,555300,0.54,,109.957.321.960,21545
Israel,1996,0,527300,0,,109.957.321.960,21545
Israel,1997,44,99900,44.04,,114.724.862.034,21921
Israel,1997,55,330000,16.67,,114.724.862.034,21921
Israel,1997,21,136500,15.38,,114.724.862.034,21921
Israel,1997,83,647100,12.83,,114.724.862.034,21921
Israel,1997,66,523600,12.61,,114.724.862.034,21921
Israel,1997,51,405400,12.58,,114.724.862.034,21921
Israel,1997,20,400900,4.99,,114.724.862.034,21921
Israel,1997,13,407500,3.19,,114.724.862.034,21921
Israel,1997,16,682500,2.34,,114.724.862.034,21921
Israel,1997,8,500700,1.6,,114.724.862.034,21921
Israel,1997,2,563800,0.35,,114.724.862.034,21921
Israel,1997,0,535600,0,,114.724.862.034,21921
Israel,1998,33,103400,31.91,,115.979.230.547,21637
Israel,1998,55,333300,16.5,,115.979.230.547,21637
Israel,1998,15,143800,10.43,,115.979.230.547,21637
Israel,1998,42,421100,9.97,,115.979.230.547,21637
Israel,1998,52,534300,9.73,,115.979.230.547,21637
Israel,1998,55,668200,8.23,,115.979.230.547,21637
Israel,1998,21,403400,5.21,,115.979.230.547,21637
Israel,1998,19,705600,2.69,,115.979.230.547,21637
Israel,1998,13,511000,2.54,,115.979.230.547,21637
Israel,1998,10,421100,2.37,,115.979.230.547,21637
Israel,1998,2,571700,0.35,,115.979.230.547,21637
Israel,1998,1,543300,0.18,,115.979.230.547,21637
Israel,1999,31,106865,29.01,,117.189.920.212,21319
Israel,1999,105,689686,15.22,,117.189.920.212,21319
Israel,1999,43,338915,12.69,,117.189.920.212,21319
Israel,1999,62,544300,11.39,,117.189.920.212,21319
Israel,1999,50,439100,11.39,,117.189.920.212,21319
Israel,1999,16,151632,10.55,,117.189.920.212,21319
Israel,1999,21,406997,5.16,,117.189.920.212,21319
Israel,1999,12,437200,2.74,,117.189.920.212,21319
Israel,1999,15,728952,2.06,,117.189.920.212,21319
Israel,1999,7,521300,1.34,,117.189.920.212,21319
Israel,1999,6,580400,1.03,,117.189.920.212,21319
Israel,1999,0,551700,0,,117.189.920.212,21319
Israel,2000,39,110539,35.28,0.85,132.339.311.284,23451
Israel,2000,66,459153,14.37,0.85,132.339.311.284,23451
Israel,2000,100,709982,14.08,0.85,132.339.311.284,23451
Israel,2000,65,552321,11.77,0.85,132.339.311.284,23451
Israel,2000,36,348176,10.34,0.85,132.339.311.284,23451
Israel,2000,13,159870,8.13,0.85,132.339.311.284,23451
Israel,2000,25,414182,6.04,0.85,132.339.311.284,23451
Israel,2000,15,455733,3.29,0.85,132.339.311.284,23451
Israel,2000,24,750796,3.2,0.85,132.339.311.284,23451
Israel,2000,10,530270,1.89,0.85,132.339.311.284,23451
Israel,2000,1,590518,0.17,0.85,132.339.311.284,23451
Israel,2000,0,561751,0,0.85,132.339.311.284,23451
Israel,2001,38,113986,33.34,,130.706.147.871,22623
Israel,2001,56,361167,15.51,,130.706.147.871,22623
Israel,2001,76,557718,13.63,,130.706.147.871,22623
Israel,2001,94,724513,12.97,,130.706.147.871,22623
Israel,2001,58,478896,12.11,,130.706.147.871,22623
Israel,2001,17,167410,10.15,,130.706.147.871,22623
Israel,2001,14,425773,3.29,,130.706.147.871,22623
Israel,2001,24,765725,3.13,,130.706.147.871,22623
Israel,2001,9,474315,1.9,,130.706.147.871,22623
Israel,2001,9,536217,1.68,,130.706.147.871,22623
Israel,2001,2,571290,0.35,,130.706.147.871,22623
Israel,2001,1,600457,0.17,,130.706.147.871,22623
Israel,2002,28,117146,23.9,,121.069.378.150,20536
Israel,2002,99,732491,13.52,,121.069.378.150,20536
Israel,2002,45,377599,11.92,,121.069.378.150,20536
Israel,2002,59,496115,11.89,,121.069.378.150,20536
Israel,2002,60,561947,10.68,,121.069.378.150,20536
Israel,2002,14,173506,8.07,,121.069.378.150,20536
Israel,2002,20,441786,4.53,,121.069.378.150,20536
Israel,2002,31,773340,4.01,,121.069.378.150,20536
Israel,2002,14,540419,2.59,,121.069.378.150,20536
Israel,2002,10,490754,2.04,,121.069.378.150,20536
Israel,2002,2,580138,0.34,,121.069.378.150,20536
Israel,2002,0,610267,0,,121.069.378.150,20536
Israel,2003,28,120134,23.31,,126.864.966.909,21133
Israel,2003,70,393481,17.79,,126.864.966.909,21133
Israel,2003,125,739587,16.9,,126.864.966.909,21133
Israel,2003,57,509736,11.18,,126.864.966.909,21133
Israel,2003,62,566251,10.95,,126.864.966.909,21133
Israel,2003,10,178813,5.59,,126.864.966.909,21133
Israel,2003,24,457426,5.25,,126.864.966.909,21133
Israel,2003,25,779552,3.21,,126.864.966.909,21133
Israel,2003,8,503837,1.59,,126.864.966.909,21133
Israel,2003,5,544294,0.92,,126.864.966.909,21133
Israel,2003,3,620511,0.48,,126.864.966.909,21133
Israel,2003,0,589505,0,,126.864.966.909,21133
Israel,2004,30,123028,24.38,,135.445.033.199,22168
Israel,2004,65,407467,15.95,,135.445.033.199,22168
Israel,2004,66,520746,12.67,,135.445.033.199,22168
Israel,2004,90,749833,12,,135.445.033.199,22168
Israel,2004,68,570981,11.91,,135.445.033.199,22168
Israel,2004,16,183915,8.7,,135.445.033.199,22168
Israel,2004,18,471206,3.82,,135.445.033.199,22168
Israel,2004,30,788499,3.8,,135.445.033.199,22168
Israel,2004,14,514416,2.72,,135.445.033.199,22168
Israel,2004,11,548642,2,,135.445.033.199,22168
Israel,2004,2,599789,0.33,,135.445.033.199,22168
Israel,2004,1,631409,0.16,,135.445.033.199,22168
Israel,2005,35,126420,27.69,0.87,142.462.925.574,22901
Israel,2005,52,422405,12.31,0.87,142.462.925.574,22901
Israel,2005,93,761176,12.22,0.87,142.462.925.574,22901
Israel,2005,23,188969,12.17,0.87,142.462.925.574,22901
Israel,2005,66,576279,11.45,0.87,142.462.925.574,22901
Israel,2005,56,529472,10.58,0.87,142.462.925.574,22901
Israel,2005,26,486213,5.35,0.87,142.462.925.574,22901
Israel,2005,42,798431,5.26,0.87,142.462.925.574,22901
Israel,2005,16,523192,3.06,0.87,142.462.925.574,22901
Israel,2005,13,553467,2.35,0.87,142.462.925.574,22901
Israel,2005,2,643592,0.31,0.87,142.462.925.574,22901
Israel,2005,1,611245,0.16,0.87,142.462.925.574,22901
Israel,2006,22,129698,16.96,,153.966.916.311,24306
Israel,2006,61,439413,13.88,,153.966.916.311,24306
Israel,2006,84,773099,10.87,,153.966.916.311,24306
Israel,2006,61,582025,10.48,,153.966.916.311,24306
Israel,2006,51,535920,9.52,,153.966.916.311,24306
Israel,2006,13,193121,6.73,,153.966.916.311,24306
Israel,2006,31,808874,3.83,,153.966.916.311,24306
Israel,2006,18,558626,3.22,,153.966.916.311,24306
Israel,2006,15,503743,2.98,,153.966.916.311,24306
Israel,2006,10,529943,1.89,,153.966.916.311,24306
Israel,2006,1,623474,0.16,,153.966.916.311,24306
Israel,2006,0,656549,0,,153.966.916.311,24306
Israel,2007,29,132434,21.9,,178.706.717.753,27712
Israel,2007,50,456922,10.94,,178.706.717.753,27712
Israel,2007,85,785826,10.82,,178.706.717.753,27712
Israel,2007,51,541856,9.41,,178.706.717.753,27712
Israel,2007,45,587792,7.66,,178.706.717.753,27712
Israel,2007,7,196820,3.56,,178.706.717.753,27712
Israel,2007,23,819830,2.81,,178.706.717.753,27712
Israel,2007,13,521935,2.49,,178.706.717.753,27712
Israel,2007,10,536280,1.86,,178.706.717.753,27712
Israel,2007,10,564137,1.77,,178.706.717.753,27712
Israel,2007,3,669312,0.45,,178.706.717.753,27712
Israel,2007,0,635670,0,,178.706.717.753,27712
Israel,2008,43,135142,31.82,,215.840.354.627,32874
Israel,2008,62,474005,13.08,,215.840.354.627,32874
Israel,2008,65,592791,10.97,,215.840.354.627,32874
Israel,2008,80,799582,10.01,,215.840.354.627,32874
Israel,2008,42,548741,7.65,,215.840.354.627,32874
Israel,2008,11,200835,5.48,,215.840.354.627,32874
Israel,2008,15,539561,2.78,,215.840.354.627,32874
Israel,2008,11,543016,2.03,,215.840.354.627,32874
Israel,2008,14,831482,1.68,,215.840.354.627,32874
Israel,2008,7,569127,1.23,,215.840.354.627,32874
Israel,2008,2,648707,0.31,,215.840.354.627,32874
Israel,2008,2,682613,0.29,,215.840.354.627,32874
Israel,2009,23,141368,16.27,,207.419.370.241,30812
Israel,2009,77,499108,15.43,,207.419.370.241,30812
